track_id,Name,ai_length,ai_indoor,ai_outdoor,reasoning
429,MSC Übungsplatz,,False,True,"No specific track length is provided in either source; reviews describe it as 'small' with '2 different sized laps'. The website mentions opening hours from '8:00Uhr bis zum Einbruch der Dunkelheit' (until nightfall), and reviews describe 'steep terrain' and 'many climbs', strongly indicating an outdoor facility. The mentions of 'steep terrain' and 'many climbs' in reviews suggest significant elevation changes, thus qualifying as multilevel in terms of track design."
420,Indy-Cart Indoorkartbahn,,True,False,"The facility name 'Indy-Cart Indoorkartbahn' explicitly indicates it is an indoor track. No information regarding track length, multi-level design, or outdoor sections was found in the provided website content or reviews."
646,Karting Neumuehle,,False,True,"The website explicitly states 'Le Plaisir du Karting à ciel ouvert !' (The pleasure of open-air Karting!) and 'Seul circuit outdoor (en extérieur) à 100 km à la ronde !' (Only outdoor circuit within a 100km radius!), confirming it is an outdoor track. There is no mention of track length or any multi-level features in either the website content or the customer reviews."
729,Circuit de karting Technikart,,False,True,"The website explicitly states it is an 'outdoor circuit' ('circuit extérieur'), confirming 'is_outdoor' as true and 'is_indoor' as false. No track length is mentioned in either the website content or the customer reviews. 'Is_multilevel' is set to false as there is no explicit mention or strong indication of multiple levels (e.g., bridges, tunnels) in either source. A review mentions 'the slope is great', which could imply elevation changes but is too vague to confirm a multi-level structure."
177,Planet KART-O-MANIA,,True,False,"The website content provides no details about the track. Reviews imply an indoor facility by listing go-karting alongside other clearly indoor activities like darts, bowling, billiards, and arcade machines, and mentioning 'indoor games'. There is no information about track length or whether it's multi-level, and no mention of any outdoor track or activities."
655,Metz Kart Indoor,,True,False,"The website lists 'METZ' as 'Indoor Kart'. A customer review confirms it as 'good indoor karting' and explicitly mentions 'up and downs', which indicates a multilevel track. Neither the website nor the customer review provides information about the track length."
632,Karting - Aérodrome,,True,False,"The website explicitly mentions 'pistes indoor' (indoor track) and highlights it as 'one of the largest indoor tracks' in Ile de France, confirming 'is_indoor' as true. No specific length in meters is provided. There is no mention of an outdoor track, leading to 'is_outdoor' being false by exclusion. No information regarding a multilevel track was found, so 'is_multilevel' is false. The customer reviews section was empty. Confidence is 'Low' due to the absence of specific length and multilevel information."
912,RKC Karting,1200.0,False,True,"The website explicitly mentions four tracks, including 'PISTE 1200 M' and 'PISTE 1000 M'. The 1200m track is described with features appealing to enthusiasts (compared to Spa-Francorchamps) and is the longest adult track, making it the primary choice. The facility is repeatedly advertised as 'Le plus grand complexe de karting extérieur en Europe', confirming it's outdoor. No information suggests it is multilevel."
433,Kartbahn Liedolsheim,,False,True,"Track length is not explicitly mentioned in either source. The address includes 'Kartbahnring', the website refers to 'Rennkart-Betrieb' and 'SAKC Rennen' (which are outdoor championships), and reviews mention 'high speed go carting' and 'worn curbs', all strongly indicating an outdoor track. No information suggests it is indoor or multilevel."
698,Karting 55,,False,False,"No specific track length in meters is mentioned in either data source. Customer reviews describe the track as 'not very long but technical and physical,' but provide no numerical value. There is no information to confirm if the track is indoor, outdoor, or multilevel; therefore, these flags are set to false by default due to lack of evidence."
2346,Esports Virtual Arenas,,True,False,"The provided content describes 'Esports Virtual Arenas' (EVA) as a virtual reality (VR) gaming facility with 'arènes de 500 m²' (500 sq meter arenas) for free-roam VR gaming, not a karting facility with a physical track. Therefore, no information regarding a physical track length is available. The facility is clearly indoor, as indicated by descriptions like 'salle d'Esport VR' on the website and corroborated by customer reviews mentioning 'the room'. There is no mention of outdoor or multilevel components for the VR playing area in either source."
1057,Karting de Caen,,False,True,"Track length (in meters) is not specified on the website or in reviews. The facility is named 'Circuit de Caen' on the website, and customer reviews mention a 'night team race' on the 'Jean Pierre Jaussaud track', which are strong indicators of an outdoor facility. The website also refers to 'pistes Monaco' and 'piste Monza'. There is no information to suggest the track is indoor or multilevel."
536,Go Karts,,True,True,"Track length in meters is not specified in either the website content or customer reviews. The website explicitly mentions both an 'Indoorstrecke' and 'Outdoorstrecke' across multiple sections (e.g., Webkalender, Prices, FAQ) and reviews confirm 'in/outdoors'. There is no mention of a multilevel track in any of the provided sources."
1355,Karting de Beauvais,1000.0,False,True,"The website explicitly states the track is 'Une piste de 1000 mètres' on multiple pages (homepage, 'demande d'informations', and 'LOCATION PARTICULIER' subpages). Customer reviews explicitly mention it's an 'outdoor karting track'. There is no mention of it being indoor or multilevel in either source."
299,Go! Indoor eKart,,False,False,"The provided website content and customer reviews describe 'FUN PARK Kaiserslautern', which is a trampoline park and entertainment center featuring trampolines, pixel games, escape rooms, and a ninja parcours. There is no mention of 'Go! Indoor eKart' or any karting facility or kart track within the provided text. Therefore, no data regarding a kart track could be extracted."
225,Michael Schumacher Kart and Event Center,728.0,True,True,The website explicitly states 'Auf über 6000 m² entstand 1997 die 728 m lange Indoor-Kartstrecke. 2002 folgte die 710 m lange Outdoor­kartbahn.' Reviews also confirm 'indoor and outdoor' tracks. The 728m indoor track is selected as the primary length as it's slightly longer. There is no information in either source to suggest the tracks are multi-level.
491,Eco-Kart,,True,False,"Track length is not specified in either the website content or reviews. The website explicitly identifies the facility as 'modernste und innovativste Indoor Kartbahn Europas' (most modern and innovative indoor kart track in Europe), confirming it is indoor and not outdoor. There is no explicit mention of multi-level track features in either source."
1859,The Track (Cycle Racing Facility),,False,True,"The provided content describes 'The Track (Cycle Racing Facility)', which is a bike park/trail system, not a karting facility. 
- length_meters: No specific track length in meters is mentioned. Both website and reviews refer to 'miles of trails', 'lots of lines', and 'runs for all ages', indicating multiple varied paths rather than a single measurable track length. 
- is_indoor: False. The website states the facility is 'closed for the winter' and reopens at Easter, strongly implying it's an outdoor venue. Reviews mention riding in rain and wind, confirming exposure to weather. 
- is_outdoor: True. Confirmed by the seasonal closure mentioned on the website and customer reviews noting conditions like rain and wind. 
- is_multilevel: True. A customer review explicitly states 'there were 2 levels which suited her ability'. While this could refer to skill levels, in the context of a bike park with jumps and varied trails, it also implies distinct sections or areas, possibly with different elevation profiles, which can be considered a form of multi-level design."
2405,Player Ready Virtual Reality,,False,False,"The website explicitly states that 'Racing Simulators are a great party alternative to Go-Karting' and lists '2 VR Immersive Racing Simulators'. It is a 'Virtual Reality' facility, not a traditional karting facility with a physical track. Therefore, traditional track data like length, indoor/outdoor status, or multilevel design do not apply to this facility."
1883,Cornwall BMX Racing Club,,False,True,"The website explicitly states that 'All our sessions are weather dependant' and mentions 'Heavy Rain' affecting schedules, strongly indicating an outdoor track. No specific track length is provided. While BMX tracks have elevation changes (jumps, berms), they are not typically referred to as 'multilevel' in the same architectural sense as karting tracks with elevated sections or bridges."
454,Vogelsbergring,,,,"No data available (scrape failed, no reviews)"
1539,DKS-Motors,,False,True,"No explicit track length information was found. The website mentions 'Circuit du Hainaut' and 'Circuit International du Hainaut', and outdoor activities like paintball, strongly implying an outdoor track. No mention of an indoor track. Customer reviews mention 'an incredible layout with elevation changes', indicating a non-flat, potentially multi-level track design typically found outdoors."
187,ring°kartbahn,,,,"The provided website content and customer reviews are exclusively for 'BattleKart Trier', not 'ring°kartbahn'. Therefore, no specific track data for 'ring°kartbahn' can be extracted from these sources."
843,Opale Karting,603.0,False,True,"The website explicitly states the track length as '603 mètres de piste'. Customer reviews mention 'even more when it rains', which strongly implies the track is outdoor. There is no mention in either source of the track being indoor or multilevel."
401,Kart-Bahn Dahlemer Binz,1200.0,False,True,"The 'length_meters' of 1200m is derived from a customer review stating 'the 1.2 km long fast track'. The 'is_indoor' flag is false, and 'is_outdoor' is true, supported by the website's mention of 'Winterpause' and 'Wetter Dahlem' (Weather Dahlem), along with multiple reviews explicitly calling it a 'beautiful outdoor track' and 'outdoor racetrack'. The 'is_multilevel' flag is true, based on reviews mentioning 'lots of elevation change from top to bottom' and 'Elevation changes on the track'."
1646,Kartworld,800.0,False,True,"The website explicitly states an '800m all weather track' for adult, youth & junior karts. Reviews mention a 'great view,' strongly implying an outdoor setting. No information in either source suggests the track is indoor or multilevel."
978,Le Grand Prix,,False,False,"The provided 'WEBSITE CONTENT' is entirely about a supermarket chain named 'Grand Frais' (specifically the Liévin location) and contains no information related to a karting facility or 'Le Grand Prix'. The 'CUSTOMER REVIEWS' section is empty. Therefore, no data about a karting track could be extracted from the given sources."
126,Karting de Spa-Francorchamps,1092.0,False,True,"The website explicitly states the track is 'longue de 1092m' and 'La plus grande piste outdoor disponible à tous'. Reviews confirm it is 'not some tight, indoor loop' and describe outdoor features like 'tyre walls', 'grass verges', 'gravel traps'. There is no mention of multiple levels."
143,Green Power Kart,1100.0,True,False,"The website prominently states '1100m de Piste avec Double étage' and 'Piste indoor double étage de 1100m – Unique en Wallonie'. Reviews support the track being 'large', 'long', and 'covered', consistent with the website description."
1058,Chemin Autour du Karting d'Ostricourt,,False,True,No track length is explicitly stated in either the website content or customer reviews. 'Is_indoor' and 'is_multilevel' are inferred as false due to the complete absence of any descriptors or hints in either source. 'Is_outdoor' is inferred as true based on the website's reference to 'Circuit de la Métropole' and consistent customer review descriptions of a 'track' or 'circuit' as 'fast and technical' without any mention of being covered or indoors.
1147,Racing Kart JPR,,False,True,"Track length and multilevel status are not mentioned in either source. 'is_outdoor' is inferred from the website address 'Circuit de la Métropole' and 'RD 954-Zone d’Activité du Bois Dion', combined with review descriptions like 'fast and technical' which are typical for outdoor tracks. There is no mention of an indoor track."
145,Imagikart,,,,"The provided website content confirms karting as an activity at Imagipark but offers no specific details about the track's length, whether it is indoor or outdoor, or if it is multilevel. Customer reviews also do not provide this information."
308,Kartcenter Hungen,365.0,False,True,"The website explicitly states the track length as 'Unsere Strecke mit 365 m'. For the indoor/outdoor flags, the website consistently lists 'Benzinkart' for all regular opening hours, which indicates an outdoor track due to the necessity of ventilation for exhaust fumes. The geographical description ('am Rande des Vogelsbergs') also supports an outdoor setting. No mention of an indoor track or multi-level features is found on the website or in the customer reviews."
1833,St Eval Kart Circuit,1000.0,False,True,"The website explicitly states: 'Featuring a huge 1000m circuit' and describes itself multiple times as 'Cornwall’s premier outdoor Go-Kart Circuit' and 'a fantastic outdoor go kart track'. While a 'bridge' is mentioned in the 'About Us' section regarding track works ('the hairpin before the bridge is been widened'), this alone is not sufficient to confirm a truly 'multilevel' track in the typical sense of multiple floors or significant, sustained elevation changes, but rather a minor elevation feature."
2307,Coast2Coast Karting,,False,True,"Track length is not mentioned in either the website content or customer reviews. 'is_outdoor' is inferred from reviews mentioning a 'superb race track near hayle/st ives' and 'seating inside and outside and viewing of the…', which strongly suggests an outdoor track with an indoor/outdoor spectator area. Consequently, 'is_indoor' is set to false. There is no mention of multiple levels, bridges, or tunnels in either source, leading to 'is_multilevel' being set to false."
618,Giga Kart,,False,False,"Neither the provided website content nor the customer reviews offer specific numerical data for track length, nor do they explicitly state whether the track is indoor, outdoor, or multilevel. One review describes the track as 'a bit small', providing qualitative information about its size but no exact measurement."
882,Piste de Karting d'Anneville-Ambourville,1217.0,False,True,"The website's 'Circuits' subpage explicitly states: 'Le Circuit Lucien LEBRET... Développant dans sa configuration normale 1217 mètres, en plus de deux autres configurations de 1054 et 657 mètres'. This refers to the main competition track. The description of 'piste internationale', 'lignes droites', and 'construite en pente' clearly indicates an outdoor track. While it mentions being 'en pente' (on a slope), it does not describe engineered multilevel sections like bridges or tunnels."
1244,Abbeville Somme Karting,1163.0,False,True,"The website explicitly states: 'L’ASK est heureuse de vous accueillir sur la piste communale de la ville d’Abbeville d’une longueur de 1163m pour 8m de large.' The mention of 'Vue aérienne' (aerial view) and closure during 'période hivernale' (winter period) strongly indicate it's an outdoor track, and there is no mention of multiple levels."
2395,Espace Simone Veil,,False,False,The provided 'WEBSITE CONTENT' is general information about the city of Vernon and does not contain any details about 'Espace Simone Veil' or a karting track. The single customer review is too generic to provide any specific track data.
606,Minicars,,False,False,"The provided 'WEBSITE CONTENT' describes 'Inge's Minicar' as a taxi/ride-sharing service provider in Karlsruhe, Rastatt, and Bühl. It focuses on mobility services, app booking, call centers, and transportation types (e.g., airport transfers, wheelchair vehicles). There is no mention of a karting facility, go-karts, or any type of racing track. The 'REVIEWS' section was empty. Therefore, no data related to a karting track's length, indoor/outdoor nature, or multilevel design could be extracted."
333,Kartbahn MSC-Oberflockenbach,,False,True,"No specific track length or information about multiple levels was found in either the website content or customer reviews. The website refers to 'Kartplatz' (karting place/area) and activities like 'Kartslalom' and 'Kart Langstrecke', which strongly suggest an outdoor facility, but there is no mention of an indoor track."
324,Indoor Superkart Hemsbach,,True,False,"Track length and multi-level information not found in provided text. The website explicitly states 'Indoor-Superkart' and mentions being in 'einer eigens für die Anforderungen des Kartsports errichteten Halle' (a hall specially built for the requirements of karting), confirming it is an indoor facility with no mention of an outdoor track."
1275,Xtreme fun 08,,,,"No data available (scrape failed, no reviews)"
773,A.S. Karting Circuit de la Hague,1345.0,False,True,"The website explicitly states the track length as 'un circuit de 1345m' and '1345 M DE PISTE'. The outdoor status is confirmed by customer reviews mentioning 'great outdoor kart' and 'la hague circuit', and is strongly implied by the website's description of a 'complexe sportif' with 'parking extérieur' and a 'tribune'. Although one review mentions a 'banked track', which indicates some elevation or design features in corners, it does not provide enough evidence to classify the track as multi-level (e.g., having bridges or tunnels spanning different track segments)."
1169,Karting Haute Picardie,1300.0,False,True,"The website explicitly states 'deux circuits homologués FFSA de 600 mètres et de 1300 mètres'. Reviews confirm these lengths, with the 1300m track being described as 'incredible' and the 600m as 'a bit small', indicating the 1300m is the main adult track. There is no mention of an indoor or multi-level track; descriptions like 'le plus grand site de karting au nord de Paris' and 'cadre exceptionnel' strongly suggest an outdoor facility."
414,Go-Kartbahn,,True,False,"The track length is not mentioned in the provided content. The 'Kart Arena' is part of a facility named 'ACTIONARENA' that groups multiple activities. Other activities listed include 'Laser Arena', 'Bowling Arena', and 'Jump & Run', which are typically indoor. Significantly, 'Mantiz Outdoor Laser-Battle' is explicitly labeled 'Outdoor', implying that other activities, including the 'Kart Arena', are indoor by default. No information about the track being multilevel was found."
434,BattleKart Trier,,True,False,"The website explicitly mentions 'bonuses projected on the floor' and interaction with a 'virtual environment,' which necessitates an indoor, controlled setting for the projections to be visible and functional. No information was found about track length or multi-level design."
79,Bouillon Karting,400.0,False,True,The website explicitly states 'Long de 400 mètres' and confirms this with '400 mètres de circuit'. It also repeatedly mentions 'en plein air' (outdoor) for the circuit. There is no information in either the website content or the reviews to suggest it is an indoor or multilevel track.
277,Mainfranken Motodrom,330.0,True,False,"The website explicitly states '330 Meter lange Rennstrecke' and refers to the facility as a 'Karthalle' with 'zwei Etagen' (two floors) and 'Rampe hoch und über die Empore', indicating it is an indoor, multi-level track. There is no mention of an outdoor track."
675,Sim Racing,,False,False,"Both the website content and customer reviews consistently describe 'Sim-One' as a virtual racing simulation center with high-tech simulators and VR headsets (e.g., 'simulation automobile', 'nos simulateurs', 'simulator driving experience', 'headset on, we were immersed'). There is no mention of a physical karting track, length, or any physical track features. Therefore, the requested physical track attributes are not applicable."
279,Kartbahn Gerolzhofen,,False,True,The website explicitly refers to the facility as an 'Outdoor-Kartbahn'. The FAQ item 'ES REGNET - KÖNNEN WIR DENNOCH FAHREN?' further supports that it is an outdoor track as rain would only be a concern for an outdoor facility. There is no mention of track length in meters or a multilevel design in either the website content or customer reviews.
813,Euro Dieppe Karting,,False,True,"The website explicitly states that karting is among the 'activités résolument tournées vers le plein air' (activities resolutely turned towards the open air) and mentions the complex is a 'site de 5 hectares', confirming it is an outdoor track. No information regarding the track length or if it is multilevel was found in either the website content or customer reviews."
246,Odenwaldring,,True,True,"No specific track length in meters is mentioned in the provided website content or customer reviews. The website explicitly offers 'INDOORKARTING' at 'Standort: Groß-Zimmern (Indoor)' and 'OUTDOORKARTING' at 'Standort: Schaafheim (Outdoor)'. The customer reviews also refer to 'the best outdoor track'. There is no information in either source to suggest the track(s) are multilevel, hence 'false' is assumed for this attribute."
82,Karting des Fagnes,1366.0,False,True,"The website explicitly states: 'Avec ses 1366 mètres de piste, le karting de Mariembourg est le plus grand circuit plein air de Karting en Belgique'. It consistently refers to itself as 'plein air' (outdoor). Customer reviews also describe it as an 'outdoor track'. There is no mention of an indoor or multilevel track."
542,MSC Marktleuthen Verkehrsübungsplatz,,,,"No data available (scrape failed, no reviews)"
2348,ACSIM,,,,"No information could be extracted. The website content returned a 404 error, and no customer reviews were provided."
1115,Race Planet Amsterdam,,True,False,"No specific track length is mentioned in either source. The track is inferred to be indoor because customer reviews consistently group karting with other indoor activities (such as laser gaming, bowling, and a kids' corner) without any mention of outdoor conditions. The track is identified as multi-level due to a review stating that 'carts have issues going up the hill on track number 2', clearly indicating elevation changes."
2391,Gymnase Henri Simon,,False,False,"The provided website content and customer reviews refer exclusively to a badminton club ('Versailles Badminton') operating at 'Gymnase Henri Simon'. There is no mention of a karting facility, tracks, or any related services in the supplied text."
285,Kart-Bahn,1600.0,True,False,"The website states 'das größte Indoor-E-Karting-Center der Welt' with 'vier beeindruckenden Rennstrecken, die sich über verschiedene Ebenen und eine Gesamtlänge von bis zu 1,6 km erstrecken.' This indicates it is indoor and multilevel. The length of 1.6 km (1600 meters) is given as the 'Gesamtlänge' (total length) across the four tracks, which is interpreted as the maximum configurable track length available, representing the main adult track experience. No outdoor tracks are mentioned."
945,Bretagne Karting,700.0,False,True,The Website explicitly states 'son circuit de karting de 700m de long' and 'Seule piste outdoor dans le secteur'. Customer reviews also confirm 'the outdoor course is great'. There is no mention of an indoor track or multi-level features in either source.
1526,Karting Sud,,False,True,"The website mentions 'three mythiques pistes' (three legendary tracks) but does not specify their characteristics. Customer reviews explicitly state 'this outdoor track next to the le mans complex', indicating it is an outdoor facility. There is no mention of indoor or multilevel tracks in either source, leading to 'false' for these with high confidence given the explicit 'outdoor' reference."
955,Virage du Karting,,False,True,"The customer review describes a 'karting corner' at 'circuit de la sarthe' (a well-known outdoor race track), noting it's a 'fast section with plenty of lateral force' and 'just after the porsche curves'. This strong association with an outdoor circuit, combined with the facility's name 'Virage du Karting' (Karting Turn), strongly suggests an outdoor track. No information regarding track length or multi-level aspects was provided."
714,Circuit Alain Prost,980.0,False,True,"The track length of 980 meters is explicitly mentioned in a customer review: 'on the 980 meters'. Neither the website content nor the reviews indicate an indoor or multi-level track. The facility's name 'Karting des 24 Heures du Mans', mentions of 'SUMMER RACE' and 'roulages moto', and the context of visiting during the 24 Hours of Le Mans event all strongly imply an outdoor circuit."
2356,Virtual Room Orléans,,False,False,"The provided website content and customer reviews explicitly describe 'Virtual Room Orléans' as a virtual reality (VR) collaborative game room, an experience combining escape games and cinema, with 'virtual adventures' and 'missions' like 'Astérix'. There is no mention of a physical karting track. Therefore, the requested data pertaining to a karting track's physical dimensions (length, indoor/outdoor/multilevel status) is not applicable to this facility."
1525,Karting Est,,False,True,"The website mentions that 'L’accès aux pistes sont possibles quelques soit la météo' and advises to call in case of 'intempéries (neige, verglas, orage…)', which strongly implies an outdoor track. Customer reviews explicitly state it's an 'outdoor track next to the Le Mans complex' and 'next to the Bugatti circuit'. Neither source mentions track length or multiple levels."
1151,Circuit C.I.K,816.0,False,True,"The website explicitly states the track length as '816 m de Longueur' twice and specifies it as 'en extérieur' and 'outdoor'. Reviews confirm the track has a 'unique gradient', and the website describes it as 'vallonnée' (hilly/undulating), indicating elevation changes. However, there is no mention of artificial multi-level structures like bridges or tunnels, so 'is_multilevel' is set to false based on common karting terminology."
1372,Karting l'Anneau du Rhin,,False,True,"Neither the website nor the customer reviews provide any information regarding the length of the karting track. The website lists 'KARTING' as an activity at 'Circuit de l'Anneau du Rhin'. Customer reviews consistently describe the venue as an 'racetrack' with 'picturesque landscapes' and 'surroundings are great', strongly implying an outdoor setting for the overall facility where karting is offered, with no indication of an indoor or multilevel track."
616,Kart Racer,,True,False,"The track length is not mentioned in either source. 'Is_indoor' is strongly indicated by multiple review mentions of 'lighting effects', 'LEDs', 'colors that change', and 'nitro karts'. There is no mention of an outdoor track. 'Is_multilevel' is explicitly stated in reviews as having a 'two-level layout' and 'small dip' with karts 'going uphill'."
1124,Made In Kart,1050.0,False,True,"The website explicitly states '1050m de sensations outdoor' and 'Notre piste de 1050 x 7m est homologuée UFOLEP catégorie 1.1.'. It also clarifies there are 'deux longueurs de piste, une piste loisirs de 850m et une piste compétition de 1050m', with 1050m being the longest and most prominent. The track is consistently described as 'outdoor'. There is no mention of indoor sections or multi-level features on the website. While one review mentions 'the slope was amazing', this indicates elevation changes, not necessarily a distinct multi-level structure typically associated with multi-level karting tracks."
1226,KartCenter,700.0,False,True,The website explicitly states 'Une piste de karting de 700m'. The website also describes 'activités de loisirs plein air' (outdoor leisure activities) and a 'terrasse panoramique ombragée donnant une large vue sur le circuit'. Reviews confirm it's an outdoor track by mentioning 'the wet track has its charm'. There is no mention of multiple levels in either source.
2376,Stade Siméon Belliard,,,,"No data available (scrape failed, no reviews)"
352,Kart2000,620.0,True,True,"The website explicitly states '620m Streckenlänge'. Both the website ('Indoor- und Outdoor-Strecke') and reviews ('when the weather's good, the track also opens up to the outdoors') confirm the presence of both indoor and outdoor sections. No mention of a multilevel track was found in either source."
740,Laval Loisirs Karting,,False,True,"Track length is not specified in either source. Both the website ('circuit Outdoor') and reviews ('magnificent outdoor track') explicitly state it is an outdoor track. There is no mention of an indoor track. While reviews mention a 'hilly track', this refers to terrain elevation changes common on outdoor circuits and does not imply a distinct multi-level design (e.g., multiple floors or significant bridges over other track sections)."
1117,Racing Kart du Mans,,False,True,"Track length is not mentioned in either the website or reviews. Website mentions needing to call for 'snow, ice, or storm', indicating an outdoor track. Reviews explicitly state 'outdoor track next to the le mans complex'. There is no mention of multiple levels, bridges, or tunnels in either source."
1287,Laval Kart Loisirs - Circuit Beausoleil,,False,True,"The website explicitly states it's an 'Outdoor circuit' and customer reviews confirm 'magnificent outdoor track'. There is no mention of an indoor track. Track length is not specified in either source. Reviews mention a 'hilly track' and 'slope', which indicates elevation changes, but not a true 'multilevel' design (e.g., bridges or distinct floors)."
1200,Kart de Foulain,,,,"No data available (scrape failed, no reviews)"
911,L'Indykarte,,,,"No data available (scrape failed, no reviews)"
332,Gaspedal,,,,"The provided WEBSITE CONTENT and CUSTOMER REVIEWS are for a Mercedes-Benz car dealership named 'Kestenholz', not a karting facility named 'Gaspedal'. No information regarding a karting track was found in either source."
166,DSP Drift- und Spielepark UG,,True,False,"The reviews do not provide any information regarding the track's length. However, a review mentions 'for the kids to play in bad weather', strongly indicating the facility, including the drift track, is indoors. There is no information to suggest an outdoor or multilevel track."
247,Traktorbahn,,False,False,"The provided 'WEBSITE CONTENT' and 'CUSTOMER REVIEWS' describe a funicular (Schlossbergbahn), not a karting facility named 'Traktorbahn'. Consequently, no data specific to a karting track's length, indoor/outdoor status, or multilevel nature could be extracted from the given sources. All track-related fields are set to null/false due to lack of relevant information."
1110,Karting du Sundgau,,False,True,"The website content was '404 Not Found'. Reviews explicitly state 'great outdoor track', confirming is_outdoor. There is no information about track length or if it is multilevel. 'is_indoor' is inferred as false due to the explicit mention of 'outdoor track' without any indication of an indoor section or track."
315,Indoor-Karting Rheinfelden,,True,False,"The website explicitly states it is one of the first 'Indoor-Kartbahnen' (Indoor-Kart tracks) in Germany, and its name is 'Indoor-Karting Rheinfelden'. Reviews also confirm it's an 'indoor race' and mention 'the hall'. For outdoor, the website directs users to a different location (Teningen) for 'Outdoor-Kart-Racing', strongly indicating Rheinfelden is not outdoor. There is no mention of multiple levels in either source. Regarding length, the website states the hall and track were 'wesentlich vergrössert' (significantly enlarged) in 2010, but provides no specific dimensions. Reviews describe it as a 'very small and slippery track (22-25 seconds per lap)', which contradicts 'significantly enlarged' somewhat but still doesn't provide a precise length in meters. Due to the lack of a specific measurement, length_meters is null, and confidence is low for this specific field."
504,Seealm-Ring,,,,"No data available (scrape failed, no reviews)"
456,Cross-Kart-Bahn,,True,False,The provided website content for 'Ecodrom' does not explicitly state the track length or if it is multilevel. The facility name 'Ecodrom' and the absence of any 'outdoor' specific terms or features suggest it is an indoor track. No customer reviews were provided to cross-reference.
652,Piste karting Selongey,,,,"No data available (scrape failed, no reviews)"
750,Go Kart 90,,True,False,The website explicitly states 'Un Karting Indoor Nouvelle Génération'. No mention of track length or multi-level features was found in either source. 'parcours de piste innovant' on the website is too vague to confirm multi-level.
625,Piste de Karting,,False,True,"The website explicitly states the track is 'Enchâssé au cœur d'un vallon verdoyant' (Nestled in the heart of a green valley), confirming it is outdoor. No specific length is provided. The description 'vallonnée' (hilly/undulating) refers to natural elevation changes, not engineered multi-level structures like bridges or tunnels typically implied by 'multilevel'."
620,Kart 56,,False,True,"The website explicitly mentions 'karting en plein air' and 'piste de karting outdoor de tout le morbihan', indicating it is an outdoor track. There is no mention of an indoor track or multiple levels. No specific track length in meters is provided."
961,Landes Karting,,,,"The provided website content was empty. The customer review only mentioned a talent scouting program and atmosphere, with no details about the track's length, type, or levels."
572,Tret Go Kart,780.0,False,True,"The website explicitly states 'die Rennpiste 780m Pistenlänge | 780 Meter lang'. The track is described as having seasonal operation (March-November) and 'Flutlichtfahren' (floodlight driving), which are characteristics of an outdoor track, making 'is_outdoor' true and 'is_indoor' false for Tret Go Kart. No mention of a multi-level design was found for this track. The 'Kartbahn Rheinfelden – Indoor Karting' section appears to be a separate facility being advertised."
309,KARTBAHN Alemannenring,280.0,True,False,"The website's 'Über uns' page explicitly states the track length as 'ca. 280 m je nach Streckenverlauf'. A customer review directly calls it an 'indoor go-kart track', which is also implied by the website's description of the bistro overlooking the entire track. There is no information or indication on the website or in reviews about an outdoor or multi-level track."
472,Kart-Trainingsgelände,,False,False,"The website content provides extensive details on pricing, booking, and operating hours, but it does not mention the track's length, whether it is indoor or outdoor, or if it has multiple levels. The provided customer reviews section was empty."
2380,ASIM Tennis,,False,False,"The provided website content for 'ASIM Tennis' clearly describes a tennis club with 6 tennis courts and 2 surfaces. There is no mention of karting, karting tracks, or any related facilities. Therefore, no data regarding karting track length, indoor/outdoor status, or multi-level features can be extracted as the facility is not a karting track."
884,Circuit de Kart-Cross,,False,False,"No specific track data (length, indoor/outdoor, multilevel) was provided in the website content or customer reviews."
863,Karting de Saint-Benoit sur Loire,1200.0,False,True,"The website explicitly states 'CIRCUIT DE 1200 M' and 'un circuit de 1200 m' multiple times for the track length. It also clearly identifies itself as 'LA SEULE PISTE OUTDOOR DU LOIRET', confirming it is an outdoor track with no indoor facilities. Customer reviews indirectly support the outdoor nature by mentioning 'sessions in the rain'. No information about multiple levels or elevation changes was found in either the website content or customer reviews."
351,Kartplatz Hof,,True,False,"The website explicitly states the facility is the 'größte Indoor-E-Karting-Center der Welt' and features tracks extending 'über verschiedene Ebenen' (over various levels). It provides a 'Gesamtlänge von bis zu 1,6 km' for its four tracks combined, but does not specify the length of an individual main adult track."
735,Kart indoor,,True,False,"The website states 'piste unique de 1 700 m²', which refers to the track's surface area, not its linear length. No track length in meters is provided. The website explicitly refers to itself as 'Kart indoor', 'le centre', and describes 'bonus virtuels projetés au sol' and 'piste lumineuse', all indicating an indoor facility. There is no mention or implication of an outdoor track. The website does not provide any information suggesting a multi-level track."
826,Dunois Kart,1200.0,True,True,"The website explicitly states '1200 mètres du circuit extérieur' which is described as 'rapide et technique' and 'Homologué par la FFSA', indicating it is the main adult track. It also mentions '400 mètres de circuit couvert' for the indoor track. Customer reviews confirm the existence of both an 'old indoor track' and an 'outdoor one'."
656,Kart Expo,800.0,False,True,"The website's 'la piste' subpage explicitly states 'La piste de 800 mètres éclairée' and describes it as a 'Véritable complexe de Karting extérieur', confirming length and outdoor status. Multiple customer reviews mention 'elevation changes', which strongly indicates a track with varying levels, leading to the 'is_multilevel' conclusion."
